"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"4875","S","S33","S27",0.059284,0.2343664791,0.813883808609612,0.399136720126061,0.205875379000018
"4876","S","S34","S27",0.0626506,0.2462194119,0.804161807859481,0.364418381951987,0.204619202729406
"4877","S","S35","S27",0.066272,0.2741467074,0.777371239375921,0.268746303704577,0.187921085263127
"4878","S","S36","S27",0.0651398,0.2549331894,0.796982062772594,0.338778719465145,0.20364257904112
"4879","S","S37","S27",0.0890512,0.2806287726,0.789694467350964,0.312753911524191,0.25059169556787
"4880","S","S38","S27",0.0916773,0.2780320142,0.794836445021136,0.331116481557335,0.262086578161891
"4881","S","S39","S27",0.0734205,0.266156075,0.791992403242247,0.320960094328161,0.218475111801402
"4882","S","S40","S27",0.0702315999999999,0.2730607731,0.781849788506471,0.284739697167496,0.201092822608987
"4883","S","S41","S27",0.0758133,0.2782045129,0.781006139884939,0.281726934785015,0.21283138856278
"4884","S","S42","S27",0.0670616000000001,0.2406342452,0.813950583232505,0.39937517967761,0.226837324783667
"4885","S","S43","S27",0.0693591,0.27269594,0.781508807532529,0.283522016458711,0.198773577386335
"4886","S","S44","S27",0.0882287,0.2798257585,0.789862810443803,0.313355083297025,0.249042723290977
"4887","S","S45","S27",0.0905137,0.2803613244,0.791258401143591,0.318338891785947,0.255455083531452
"4888","S","S46","S27",0.0672842,0.2415081086,0.813207936865656,0.396723107499189,0.226559869077854
"4889","S","S47","S27",0.0771725,0.2540345115,0.808347701493508,0.37936667032204,0.245565898212644
"4890","S","S48","S27",0.0917239,0.2733920934,0.799985716457804,0.349505098436007,0.268397702893495
"4891","S","S49","S27",0.0815451,0.280323254,0.783573309914292,0.290894582424646,0.22793886344617
"4892","S","S50","S27",0.0875578,0.2686872515,0.80148939680782,0.354874907001066,0.261183394135913
"4893","S","S51","S27",0.0897587,0.2799608841,0.791042019187659,0.317566167928598,0.253617227692057
"4894","S","S52","S27",0.0894802,0.2641996436,0.808110220557532,0.378518599677221,0.273694026124462
"4895","S","S53","S27",0.0757455,0.280875556,0.778058904771359,0.271202032763136,0.209824100077114
"4896","S","S54","S27",0.0824948,0.2801145651,0.784611830973819,0.294603255800862,0.231071154942307
"4897","S","S55","S27",0.1045353,0.2801181446,0.803919859040786,0.363554356004638,0.300009139931974
"4898","S","S56","S27",0.1023812,0.2772890964,0.805142342829718,0.36791998060057,0.297276165200551
"4899","S","S29","S28",0.1242583,0.2402778941,0.867518477080628,0.590672043532195,0.448632079053284
"4900","S","S30","S28",0.1215224,0.2761082263,0.824029859953174,0.435369389792592,0.362676938659446
"4901","S","S31","S28",0.1215838,0.2501529448,0.853635275852153,0.541093598973609,0.414899055996054
"4902","S","S32","S28",0.1137212,0.2534393761,0.842354148491423,0.500807447515604,0.377974117777284
"4903","S","S33","S28",0.0924117,0.2346212134,0.843310547965416,0.504222855642078,0.332159911016024
"4904","S","S34","S28",0.1130427,0.2464642668,0.84957385569745,0.526589819142481,0.389663474321748
"4905","S","S35","S28",0.1137697,0.2739282169,0.819281154232709,0.418411237316619,0.340269331095365
"4906","S","S36","S28",0.0999634,0.2549191751,0.827833917976225,0.448954101033877,0.324624826844674
"4907","S","S37","S28",0.1103249,0.2813047657,0.807817633987958,0.377473740730103,0.316817951754872
"4908","S","S38","S28",0.1244065,0.278647046,0.823844573994668,0.434707713175644,0.367818792504506
"4909","S","S39","S28",0.1193628,0.2658547039,0.833652378187067,0.469732464916404,0.37429122233811
"4910","S","S40","S28",0.1106986,0.2741828589,0.816165521723006,0.407284969598883,0.329518705091474
"4911","S","S41","S28",0.1052393,0.2785384812,0.80631784431301,0.372117826195318,0.304648482132279
"4912","S","S42","S28",0.1235299,0.240572618,0.866461254069021,0.586896583420047,0.444912945450096
"4913","S","S43","S28",0.1201717,0.2733173281,0.825936915077635,0.442179694217508,0.363146544229791
"4914","S","S44","S28",0.1212888,0.2805913195,0.81870890060352,0.41636765641901,0.353896265502683
"4915","S","S45","S28",0.1091092,0.2816273122,0.806353245313567,0.372244247077255,0.312400657543779
"4916","S","S46","S28",0.1340908,0.2416257911,0.875812624349066,0.62029135926073,0.486034271897995
"4917","S","S47","S28",0.136295,0.2540317764,0.863684039805258,0.576978844626426,0.463390123367486
"4918","S","S48","S28",0.1058485,0.2732345449,0.812799011241384,0.39526278894168,0.314870713631289
"4919","S","S49","S28",0.1199264,0.2809571042,0.81702586670024,0.410357356511171,0.348747084289743
"4920","S","S50","S28",0.125495,0.2691586418,0.83572004528276,0.477116332425229,0.389653798151838
"4921","S","S51","S28",0.1895084,0.2801197867,0.888201942253319,0.664534981515148,0.600891964599368
"4922","S","S52","S28",0.1245425,0.2642981918,0.840362676886085,0.493695682516281,0.395995401910598
"4923","S","S53","S28",0.09268,0.2814065991,0.791995548318124,0.320971325741391,0.260840178065759
"4924","S","S54","S28",0.1095302,0.2808751548,0.807579151140218,0.376622092147744,0.314923924129933
"4925","S","S55","S28",0.2314877,0.2807862412,0.935851981549287,0.834698533319339,0.771541446701366
"4926","S","S56","S28",0.2075917,0.2779715343,0.911182361037864,0.746600594473768,0.680479372876074
"4927","S","S30","S29",0.0735782,0.2403125701,0.820023265752166,0.421061399495947,0.251072325625991
"4928","S","S31","S29",0.0768664,0.23884136,0.824537900039604,0.437183657038606,0.265361326194107
"4929","S","S32","S29",0.0987585,0.239590014,0.843736097372347,0.505742539563046,0.347786245266244
"4930","S","S33","S29",0.0827125,0.2313768328,0.837930493111484,0.485010085697439,0.299543066057059
"4931","S","S34","S29",0.0859187,0.2372260496,0.834470577617111,0.472654345426002,0.302229149530597
"4932","S","S35","S29",0.0905021,0.2407547508,0.834796044278937,0.473816622813143,0.313808117297334
"4933","S","S36","S29",0.0776377,0.2394248137,0.824594832529474,0.437386969246368,0.267389353844044
"4934","S","S37","S29",0.0818195,0.2367319482,0.831283230040281,0.461271975284833,0.287308826533287
"4935","S","S38","S29",0.0924,0.2301080994,0.848272257161745,0.521941667050035,0.34062406654142
"4936","S","S39","S29",0.0829188,0.2415062991,0.827073655964161,0.44623912144129,0.283967562418586
"4937","S","S40","S29",0.0839284,0.2410871454,0.828442727184207,0.451128225939796,0.288401409659758
"4938","S","S41","S29",0.0824719,0.2398811504,0.828442038559909,0.45112576678639,0.28482099925726
"4939","S","S42","S29",0.0896311,0.2345432696,0.840820386548793,0.495330214261737,0.321320907128659
"4940","S","S43","S29",0.1062551,0.2405457305,0.849743891685424,0.527197036430769,0.375353251948173
"4941","S","S44","S29",0.1114467,0.233162803,0.863017668157892,0.574599157893473,0.412503495070319
"4942","S","S45","S29",0.0847213,0.2358960946,0.834831953808168,0.473944859707128,0.299827127397335
"4943","S","S46","S29",0.1284993,0.2356050969,0.877101880813177,0.624895436452713,0.478372408730249
"4944","S","S47","S29",0.1108312,0.2392809259,0.855539548958533,0.547893968504768,0.396272600926662
"4945","S","S48","S29",0.0818767,0.2412747038,0.826387148872052,0.443787528811819,0.280434921715371
"4946","S","S49","S29",0.0841466,0.2377098917,0.832327650145755,0.465001714805493,0.294634528436642
"4947","S","S50","S29",0.1656565,0.2411617454,0.909503405491863,0.740604858830102,0.624747306592776
"4948","S","S51","S29",0.1312568,0.2385357723,0.876512446601021,0.622790501796262,0.482310128127566
"4949","S","S52","S29",0.1522011,0.2409146071,0.895360200278627,0.69009791133251,0.565656059709413
"4950","S","S53","S29",0.0708253,0.2366257581,0.821561587826272,0.426554917482842,0.245904530400624
"4951","S","S54","S29",0.0805513,0.2371124421,0.829722808787483,0.455699538690657,0.281871547083539
"4952","S","S55","S29",0.1108312,0.2334926639,0.862049293789886,0.571140986098218,0.409186122142168
"4953","S","S56","S29",0.1232955,0.2400724658,0.86680008395075,0.588106582341019,0.44516787626859
"4954","S","S31","S30",0.1357526,0.2504409062,0.867296903409834,0.589880779487806,0.470122119410514
"4955","S","S32","S30",0.0846178,0.2541656525,0.814779168198814,0.402334148083971,0.2712593933156
"4956","S","S33","S30",0.0687447,0.2347795864,0.82170851924279,0.427079625795273,0.24060058418601
"4957","S","S34","S30",0.087396,0.2461883581,0.82600080856538,0.442407864917312,0.29322737769776
"4958","S","S35","S30",0.1045353,0.2746606708,0.810014430719603,0.385318744427302,0.308289866448556
"4959","S","S36","S30",0.1176265,0.2550869964,0.844215067202267,0.507452993713149,0.389287047178809
"4960","S","S37","S30",0.199592,0.2821363534,0.89687215345174,0.695497263062324,0.634475156053178
"4961","S","S38","S30",0.1500253,0.2795374443,0.847628236111028,0.519641796765646,0.454914656351202
"4962","S","S39","S30",0.1091934,0.266582555,0.823318377973401,0.432828609081566,0.337234868851042
"4963","S","S40","S30",0.1093858,0.2739591755,0.815213618309701,0.403885617401576,0.325496649809056
"4964","S","S41","S30",0.136295,0.2792637664,0.834470373101927,0.472653615079698,0.407264218226655
"4965","S","S42","S30",0.0906416,0.2402029351,0.835530924770695,0.476440962194115,0.315291150956029
"4966","S","S43","S30",0.0877081,0.2730489394,0.796840419826154,0.33827289686331,0.255959094291777
"4967","S","S44","S30",0.1107106,0.2813569565,0.808109310085108,0.378515348279662,0.317981356132235
"4968","S","S45","S30",0.2057985,0.2815961377,0.904561200526567,0.722955699184808,0.661079160201019
"4969","S","S46","S30",0.0582321,0.2422593679,0.80459381987855,0.365961144574494,0.193400932994632
"4970","S","S47","S30",0.0668502,0.2543190846,0.799100975427525,0.346345590524502,0.21005132238324
"4971","S","S48","S30",0.1565513,0.2736447158,0.861173043719197,0.568011800340974,0.492674448783188
"4972","S","S49","S30",0.1337766,0.2811487778,0.829868163570737,0.456218616671612,0.394869016466829
"4973","S","S50","S30",0.0616251,0.2693422076,0.778641662729896,0.273283125780728,0.178152064459043
"4974","S","S51","S30",0.0930069,0.2803843783,0.793408044339036,0.326015504998724,0.263183074201379
"4975","S","S52","S30",0.0562874,0.2648803015,0.778965649605611,0.274440118688271,0.165531188454989
"4976","S","S53","S30",0.1133334,0.2810456737,0.810850804913594,0.388305529025798,0.326980584343343
"4977","S","S54","S30",0.1003775,0.2817279628,0.798414932040939,0.343895653838656,0.284469081607754
"4978","S","S55","S30",0.1724422,0.2814622331,0.868262938129518,0.593330596140561,0.531954747819835
"4979","S","S56","S30",0.1153238,0.2776893863,0.816468911111207,0.408368406604154,0.339077768386449
"4980","S","S32","S31",0.2652668,0.2459578293,0.927209244805607,0.803834366083749,0.903465935961089
"4981","S","S33","S31",0.2365931,0.2348283557,0.992541015355055,1.03714133259639,0.990251880476087
"4982","S","S34","S31",0.3301438,0.2421237869,0.733388865397442,0.111680389729739,0.648212821574096
"4983","S","S35","S31",0.3186235,0.2503156439,0.78561576249084,0.298188406101438,0.71403399875592
"4984","S","S36","S31",0.2985569,0.2467213622,0.826379702495571,0.443760936979182,0.769513844157988
"4985","S","S37","S31",0.2637976,0.2474055132,0.937861122314987,0.841873396841331,0.917433785690851
"4986","S","S38","S31",0.2943349,0.2415670833,0.820721848819151,0.423556116765121,0.763620292271989
"4987","S","S39","S31",0.3111376,0.2498440329,0.803001735887916,0.360275636847331,0.737390259156836
"4988","S","S40","S31",0.2693167,0.2504952308,0.930113991445759,0.814207537075476,0.90675708624398
"4989","S","S41","S31",0.2522122,0.2497563767,0.990262868727206,1.02900581943726,0.987021374163816
"4990","S","S42","S31",0.2630487,0.2388127868,0.907865299467361,0.734755001338281,0.87895921143327
"4991","S","S43","S31",0.2350555,0.250154836,0.980260873828101,0.993287591240476,0.921092366281902
"4992","S","S44","S31",0.2302882,0.2444983817,0.981538308624085,0.997849451950237,0.924491560035896
"4993","S","S45","S31",0.2092759,0.2470014244,0.952289901876015,0.893400161867775,0.806842821899187
"4994","S","S46","S31",0.1596056,0.2393450093,0.905116681762753,0.724939384015013,0.603570935050006
"4995","S","S47","S31",0.2101341,0.2457107266,0.95495864981638,0.902930555443781,0.816689524275658
"4996","S","S48","S31",0.2039114,0.2502507129,0.941791261801764,0.855908358911393,0.767398312181848
"4997","S","S49","S31",0.1681186,0.2487446682,0.903079852248169,0.717665640913387,0.610362913693075
"4998","S","S50","S31",0.1372675,0.2503270713,0.868951765118388,0.595790473377528,0.476491958296595
"4999","S","S51","S31",0.1905189,0.2485731867,0.928282097383126,0.807665641101573,0.71148174278576
"5000","S","S52","S31",0.1202085,0.2490945679,0.853503849605276,0.540624261334033,0.411885407097534
"5001","S","S53","S31",0.1026901,0.2480099924,0.838049382493161,0.485434652807077,0.346999627153575
"5002","S","S54","S31",0.1199755,0.2477566639,0.854798174482642,0.5452464383894,0.413933723389316
"5003","S","S55","S31",0.2204554,0.2448062098,0.96876277534345,0.952226611941177,0.872400194904903
"5004","S","S56","S31",0.2123137,0.2508008963,0.951138928911167,0.889289910320812,0.805179838630293
"5005","S","S33","S32",0.2729806,0.235351997,0.862156493904695,0.571523809545151,0.819729463028095
"5006","S","S34","S32",0.4261301,0.2427895295,0.569754470524377,-0.472676102737754,0.431801927948086
"5007","S","S35","S32",0.3688506,0.2533533186,0.686872458930526,-0.0544348340670981,0.580621532419666
"5008","S","S36","S32",0.271541,0.2485194511,0.915218884441023,0.761015465256057,0.88718122420723
"5009","S","S37","S32",0.182169,0.2510092841,0.915825782955158,0.763182766863269,0.664656957424302
"5010","S","S38","S32",0.245126,0.2455128861,0.999487482546756,1.06194793396117,0.997912462105817
"5011","S","S39","S32",0.3125337,0.252837427,0.808992524646142,0.381669405000942,0.744356205387903
"5012","S","S40","S32",0.2969766,0.2538624922,0.85482321570117,0.545335863345792,0.805428915205072
"5013","S","S41","S32",0.2501466,0.2534498955,0.995594744919474,1.04804653806125,0.982618832523739
"5014","S","S42","S32",0.3328991,0.2393131514,0.718875933879064,0.0598531087716071,0.630433907673929
"5015","S","S43","S32",0.352886,0.2537749095,0.719141336012197,0.060800889094509,0.623627418103005
"5016","S","S44","S32",0.2616625,0.2483665325,0.949186576219366,0.882317843281208,0.932396006860041
"5017","S","S45","S32",0.1351855,0.2506236964,0.86651681210248,0.587094987292202,0.467395981246407
"5018","S","S46","S32",0.2531325,0.2408558333,0.951501025352335,0.890582996694617,0.936113617445696
"5019","S","S47","S32",0.2221612,0.2486606746,0.96593191982709,0.942117314311508,0.862993695212512
"5020","S","S48","S32",0.1189833,0.2538415799,0.846928804073748,0.517144047729807,0.396981392935886
"5021","S","S49","S32",0.1430742,0.2522882135,0.872551376676954,0.608645083719324,0.494829260729431
"5022","S","S50","S32",0.1282379,0.2533207854,0.856517178941365,0.551385193122562,0.433592388275316
"5023","S","S51","S32",0.2346233,0.2531469728,0.975797966151831,0.977350055137907,0.904395325843813
"5024","S","S52","S32",0.1160295,0.2520463109,0.846129694486411,0.514290339156401,0.389515740325049
"5025","S","S53","S32",0.0872573,0.2515946684,0.819952141605734,0.420807407315568,0.284373315463047
"5026","S","S54","S32",0.103249,0.2517906866,0.834355705652963,0.47224412495796,0.34213494317928
"5027","S","S55","S32",0.1767981,0.2485960234,0.912782121372655,0.752313515273531,0.649158190728544
"5028","S","S56","S32",0.1854427,0.2539898385,0.915847370712901,0.763259859129872,0.668677181008174
"5029","S","S34","S33",0.3042846,0.2335557448,0.767556901663771,0.233698220043363,0.696725369445722
"5030","S","S35","S33",0.320973,0.2351536932,0.732627645315961,0.108961988765473,0.650423421925532
"5031","S","S36","S33",0.3015966,0.235604776,0.781191750835387,0.282389771984076,0.713749847860624
"5032","S","S37","S33",0.1716769,0.2302587268,0.929276598950337,0.811217116010131,0.692852461956448
"5033","S","S38","S33",0.2288401,0.2243443043,0.980353986473524,0.993620106778704,0.974671734333433
"5034","S","S39","S33",0.2356373,0.2361096708,0.999382006997463,1.06157126912812,0.997382601905112
"5035","S","S40","S33",0.2094761,0.2351684647,0.967499572498694,0.947715575100727,0.861799380530181
"5036","S","S41","S33",0.182743,0.233548432,0.937834203928507,0.841777268310905,0.733820537611262
"5037","S","S42","S33",0.2242231,0.2322123113,0.989701663841757,1.02700169482354,0.955651205138134
"5038","S","S43","S33",0.2444293,0.2350387778,0.961581847184442,0.926582724573154,0.949777646630153
"5039","S","S44","S33",0.2323184,0.2272922923,0.978365434248858,0.986518767210115,0.972001617771437
"5040","S","S45","S33",0.1465328,0.2295713406,0.902704473470099,0.716325121847883,0.576186094154383
"5041","S","S46","S33",0.189965,0.2328100827,0.947107121667582,0.87489188146512,0.772806754247943
"5042","S","S47","S33",0.3000915,0.2356549374,0.785276948530698,0.296978464038213,0.719075765677221
"5043","S","S48","S33",0.1638002,0.2356069111,0.914127328062025,0.757117396897894,0.635525666301328
"5044","S","S49","S33",0.1309067,0.2317675656,0.88394702202859,0.649340191567838,0.49926997908024
"5045","S","S50","S33",0.1538514,0.2363770801,0.902469046098995,0.715484384709972,0.587392509207135
"5046","S","S51","S33",0.1998171,0.2328047915,0.958774810733896,0.91655848745759,0.822919498346734
"5047","S","S52","S33",0.1297828,0.2358749206,0.878085470386014,0.628407943424469,0.483139075134103
"5048","S","S53","S33",0.0882287,0.2308370836,0.843591936267351,0.505227724338956,0.322430948730593
"5049","S","S54","S33",0.1179074,0.230762857,0.872059399432667,0.606888178656253,0.445575417852741
"5050","S","S55","S33",0.1582272,0.2275677956,0.917625521280802,0.769609831149773,0.638022249580563
"5051","S","S56","S33",0.2065379,0.234635685,0.964588371643712,0.937319355395175,0.849078249302581
"5052","S","S35","S34",0.4038227,0.2464314233,0.610246584206386,-0.328074293673295,0.482789718355285
"5053","S","S36","S34",0.2971575,0.2440759169,0.821368859611486,0.425866663746948,0.763691692880112
"5054","S","S37","S34",0.2070931,0.2425207553,0.955319274810195,0.904218387116611,0.815765355280482
"5055","S","S38","S34",0.2767296,0.2368632815,0.855937642738616,0.549315605350632,0.811223397106944
"5056","S","S39","S34",0.3445475,0.2457995585,0.713398177319528,0.0402914352481124,0.619992502111957
"5057","S","S40","S34",0.3104491,0.2464924351,0.793986631302845,0.328081702933581,0.726594160040721
"5058","S","S41","S34",0.2464305,0.2451107176,0.994644403188729,1.0446527628048,0.992905453904122
"5059","S","S42","S34",0.3463168,0.2372500397,0.685066504714758,-0.0608840959835898,0.587107818188055
"5060","S","S43","S34",0.340935,0.2463044875,0.722438258025723,0.0725745616482397,0.631732261409376
"5061","S","S44","S34",0.2639537,0.2396201991,0.907811480195201,0.734562806774718,0.878759904332436
"5062","S","S45","S34",0.1575327,0.2418609566,0.899903228766268,0.706321567699356,0.586139190711643
"5063","S","S46","S34",0.2452624,0.2380935342,0.97077062851868,0.959396877335425,0.961636535725381
"5064","S","S47","S34",0.2419972,0.2431327564,0.99850191001933,1.05842834563962,0.993838386884384
"5065","S","S48","S34",0.1468412,0.2461933239,0.883547911713505,0.647914924563235,0.526989252016452
"5066","S","S49","S34",0.1582403,0.2440493944,0.898059868629967,0.699738725110309,0.582297134476997
"5067","S","S50","S34",0.140602,0.2464425319,0.876843404452884,0.623972388829362,0.500262415754236
"5068","S","S51","S34",0.2323035,0.2444475395,0.984181197256989,1.00728749908393,0.935287535414072
"5069","S","S52","S34",0.1245548,0.2458688882,0.861425834306933,0.568914543442709,0.436389993432822
"5070","S","S53","S34",0.094726,0.2429186705,0.836300754799099,0.479190110229546,0.326115012633825
"5071","S","S54","S34",0.1142428,0.2426752868,0.85500260477702,0.545976481543649,0.402504485994575
"5072","S","S55","S34",0.1900757,0.2399142078,0.938465227182343,0.844030722027423,0.743513427645959
"5073","S","S56","S34",0.2116963,0.2456536302,0.956923543299365,0.909947407033449,0.824645552090707
"5074","S","S36","S35",0.3787007,0.2549212007,0.673146895952397,-0.103450335027412,0.561317401119612
"5075","S","S37","S35",0.2283533,0.2781503394,0.93546652969552,0.833322042188259,0.767990682867094
"5076","S","S38","S35",0.3461397,0.2748976067,0.794181097111946,0.328776161810638,0.716151946552879
"5077","S","S39","S35",0.3574812,0.2652164145,0.741903111268508,0.142085701871369,0.648744346192949
"5078","S","S40","S35",0.3038359,0.2718898264,0.89485747536746,0.688302625164258,0.855595309000171
"5079","S","S41","S35",0.2860698,0.2760973316,0.965139737224971,0.939288342767187,0.951843991883496
"5080","S","S42","S35",0.2795558,0.2408499139,0.861545043601313,0.569340252995933,0.817618467107111
"5081","S","S43","S35",0.3534766,0.2712836187,0.767472638075618,0.233397305465751,0.680908282163819
"5082","S","S44","S35",0.3050832,0.2775500903,0.909752127616336,0.741493073000288,0.875080789447202
"5083","S","S45","S35",0.1812682,0.2780780138,0.881756377607417,0.641517158450666,0.574782555525491
"5084","S","S46","S35",0.1916004,0.2423838441,0.937180270623588,0.839442000272258,0.740825426671198
"5085","S","S47","S35",0.23989,0.2540866198,0.981322940363895,0.997080348112311,0.92649333659991
"5086","S","S48","S35",0.1754731,0.2722145061,0.882670406386984,0.644781256148809,0.568981112380858
"5087","S","S49","S35",0.1642902,0.2780519422,0.863874107734527,0.577657598188993,0.510429989488946
"5088","S","S50","S35",0.1528113,0.2681272924,0.863883934712538,0.577692691412557,0.492345355561939
"5089","S","S51","S35",0.2056848,0.2774841293,0.909608516493201,0.740980221822151,0.674246293887773
"5090","S","S52","S35",0.1333621,0.2640979309,0.849145957152347,0.525061746189711,0.42879505972058
"5091","S","S53","S35",0.0992662,0.2780707188,0.801490164130623,0.354877647195524,0.286117442620223
"5092","S","S54","S35",0.1305193,0.2786879477,0.829589492095684,0.455223450063523,0.388525735286701
"5093","S","S55","S35",0.198524,0.2773558449,0.901641665003069,0.712529715457679,0.645371327824753
"5094","S","S56","S35",0.2186093,0.2751062729,0.927696896187784,0.80557582301557,0.737181188018575
"5095","S","S37","S36",0.2374755,0.2525420068,0.980241281689965,0.993217625551845,0.921760666431693
"5096","S","S38","S36",0.3604053,0.2474566745,0.686606646739102,-0.0553840787534398,0.583554404588366
"5097","S","S39","S36",0.3537989,0.2535493259,0.716648146447035,0.051897433861369,0.620401101660731
"5098","S","S40","S36",0.3098786,0.2545165217,0.821342686135797,0.425773195375208,0.760347051189366
"5099","S","S41","S36",0.2978815,0.2544725797,0.854274534336641,0.543376461608112,0.804533727807463
"5100","S","S42","S36",0.2390941,0.2398485865,0.999008436522834,1.06023720771388,0.995865877336885
"5101","S","S43","S36",0.2976181,0.2548092943,0.856161954867664,0.550116648731826,0.806978208353766
"5102","S","S44","S36",0.2810778,0.2500747963,0.889699564675687,0.669883156551667,0.85291808465683
"5103","S","S45","S36",0.1969536,0.2519957509,0.931458318099676,0.819008275996062,0.728004612555855
"5104","S","S46","S36",0.1538383,0.241256269,0.896688813733829,0.694842536685443,0.57177823111336
"5105","S","S47","S36",0.2462028,0.2490265886,0.9962539147134,1.05040050618035,0.984957087081907
"5106","S","S48","S36",0.1979767,0.2553628663,0.928448255430983,0.808259009837506,0.719803644101653
"5107","S","S49","S36",0.1612376,0.2536968158,0.889767095186909,0.670124315463902,0.565493542102662
"5108","S","S50","S36",0.1401063,0.2543678727,0.867121281735173,0.58925361509559,0.477612023663288
"5109","S","S51","S36",0.1668929,0.2539615798,0.895489211651179,0.690558625189222,0.588477956267537
"5110","S","S52","S36",0.1231722,0.2527776944,0.852188201149644,0.535925935426148,0.415249833648472
"5111","S","S53","S36",0.0966387,0.2529461546,0.826971274284165,0.445873505157123,0.315946407687216
"5112","S","S54","S36",0.1263872,0.2530789763,0.854979487136635,0.545893925897204,0.426975266837427
"5113","S","S55","S36",0.1875479,0.2501867065,0.922901539056887,0.788451073201733,0.6918363008903
"5114","S","S56","S36",0.1885826,0.254978723,0.918172665510994,0.771563743611005,0.679081715029977
"5115","S","S38","S37",0.286733,0.3007335422,0.980371246391604,0.993681743851991,0.934730414622848
"5116","S","S39","S37",0.2518139,0.2661129627,0.980888360930523,0.995528416969834,0.92818223180273
"5117","S","S40","S37",0.2372959,0.2773377581,0.947500140486986,0.876295395066025,0.810700642160364
"5118","S","S41","S37",0.2872187,0.2863973909,0.997140474836771,1.05356651027414,0.995992832527847
"5119","S","S42","S37",0.1878374,0.2367116909,0.939822036991115,0.848876039672375,0.745775281397877
"5120","S","S43","S37",0.1856625,0.2759846594,0.889085103657881,0.667688848408799,0.598112095856156
"5121","S","S44","S37",0.2160312,0.3002261988,0.89260414598132,0.680255737115567,0.642283536720179
"5122","S","S45","S37",0.336416,0.2987387485,0.888003984649957,0.663828053055228,0.840293449680154
"5123","S","S46","S37",0.1140972,0.238003886,0.860135123176041,0.56430527147503,0.412342045440558
"5124","S","S47","S37",0.1297454,0.2511605298,0.860483208247334,0.565548321699882,0.444511476927668
"5125","S","S48","S37",0.2664414,0.2763546532,0.986486078685466,1.01551848516814,0.95109935310279
"5126","S","S49","S37",0.2099767,0.2936026998,0.894147426031612,0.68576696058288,0.639470025171792
"5127","S","S50","S37",0.1074285,0.2702796934,0.817548293442038,0.412223000092065,0.32495222166786
"5128","S","S51","S37",0.1377102,0.2919650809,0.821110164007507,0.424942833180182,0.387290303891634
"5129","S","S52","S37",0.0954879,0.2638066737,0.813912081773146,0.399237686714939,0.294604963487495
"5130","S","S53","S37",0.1406274,0.2961081435,0.819076447748043,0.417680207856355,0.388995013398013
"5131","S","S54","S37",0.1207852,0.2961379853,0.800557514159225,0.351547051165215,0.326521771130672
"5132","S","S55","S37",0.200352,0.3006702092,0.874547039197247,0.61577181493871,0.582755600774188
"5133","S","S56","S37",0.1636943,0.2840548097,0.856080725385466,0.549826569281604,0.493339772114642
"5134","S","S39","S38",0.374367,0.2613027752,0.697985600226516,-0.0147485793951656,0.591152654113119
"5135","S","S40","S38",0.3269695,0.2745088863,0.839555023633703,0.490811463571613,0.778846393378923
"5136","S","S41","S38",0.3620534,0.2858820276,0.789612879205112,0.312462551246456,0.705388844804142
"5137","S","S42","S38",0.2344446,0.2304659907,0.983029639838154,1.00317516038725,0.97794722526002
"5138","S","S43","S38",0.291541,0.2724537329,0.934529733039263,0.829976637888448,0.910012228883118
"5139","S","S44","S38",0.322544,0.3095241308,0.959633819881938,0.919626103976336,0.941538608489199
"5140","S","S45","S38",0.2229354,0.3040013299,0.895676717354001,0.691228228758226,0.65683280832911
"5141","S","S46","S38",0.1491857,0.2323852585,0.902211847520663,0.714565900187094,0.579198125085303
"5142","S","S47","S38",0.1878236,0.2457053309,0.928732562408856,0.809274301448433,0.709947532151228
"5143","S","S48","S38",0.204294,0.2727197486,0.914006242758003,0.756684987907091,0.684680857607697
"5144","S","S49","S38",0.1904773,0.2957721512,0.86992971142131,0.599282827609292,0.56023483600139
"5145","S","S50","S38",0.1457239,0.2660076061,0.859198090523661,0.560959024407002,0.470684648681032
"5146","S","S51","S38",0.1737873,0.2931390533,0.855543550347265,0.547908257905761,0.507208445867166
"5147","S","S52","S38",0.1297204,0.259120622,0.85131189792338,0.532796559844474,0.426181903512797
"5148","S","S53","S38",0.1233695,0.2992597143,0.799356497064613,0.347258086505032,0.32953386858397
"5149","S","S54","S38",0.1381405,0.299484565,0.812795397625715,0.395249884321115,0.374910682377621
"5150","S","S55","S38",0.2183046,0.3099577107,0.88275086344374,0.645068577182489,0.621725375724748
"5151","S","S56","S38",0.2077343,0.2820938579,0.906143156393114,0.728605038262519,0.667285050778534
"5152","S","S40","S39",0.4157303,0.2648789286,0.637141263458545,-0.232030424375391,0.506395952097511
"5153","S","S41","S39",0.3739794,0.2664702204,0.712526466431039,0.0371784594117161,0.608095619886458
"5154","S","S42","S39",0.3269695,0.2407665422,0.736357801568648,0.122282788624614,0.652752133454053
"5155","S","S43","S39",0.3455731,0.2646555479,0.765845338945653,0.22758604058761,0.681571458946012
"5156","S","S44","S39",0.3079027,0.2640477225,0.857568714077532,0.555140341203462,0.806466682314916
"5157","S","S45","S39",0.1817594,0.2653594808,0.897829463852075,0.69891592420735,0.614973108027255
"5158","S","S46","S39",0.1905743,0.2426661891,0.935643396175832,0.833953651918904,0.734793693085741
