site1,site2,comm_sim,site_dis,group
R28,R20,0.387833294,2194567.605,R
R28,R21,0.234205176,2255412.077,R
R28,R22,0.200934397,357711.5438,R
R28,R23,0.358433028,423460.6176,R
R28,R24,0.239150833,562969.8566,R
R28,R25,0.170713113,628147.0193,R
R28,R26,0.248983501,541179.0959,R
R28,R27,0.113652357,605539.1035,R
R29,R01,0.182754711,1135839.847,R
R29,R02,0.245073892,1157362.988,R
R29,R04,0.156306201,1115930.394,R
R29,R05,0.227578388,1094448.537,R
R29,R06,0.198764563,966407.1754,R
R29,R07,0.224177027,964003.1236,R
R29,R08,0.211079834,882189.1928,R
R29,R09,0.248475252,770239.7714,R
R29,R10,0.225330362,864527.9709,R
R29,R11,0.237899758,934832.141,R
R29,R12,0.240499648,1149575.354,R
R29,R13,0.213484244,1132154.228,R
R29,R15,0.320998514,1396412.245,R
R29,R18,0.244976151,1995289.019,R
R29,R19,0.193525686,2202058.032,R
R29,R20,0.228712175,2331326.676,R
R29,R21,0.167722261,2396037.309,R
R29,R22,0.414887794,354506.333,R
R29,R23,0.186742513,356901.2223,R
R29,R24,0.346684651,470349.7066,R
R29,R25,0.223238721,509957.3951,R
R29,R26,0.20851904,399937.1238,R
R29,R27,0.197728517,452534.6398,R
R29,R28,0.235827664,153958.515,R
R30,R01,0.265286574,1334692.453,R
R30,R02,0.437485339,1378452.415,R
R30,R04,0.218410353,1357921.38,R
R30,R05,0.346039565,1345222.55,R
R30,R06,0.294276331,1211202.798,R
R30,R07,0.37504887,1239398.231,R
R30,R08,0.318222691,1154616.967,R
R30,R09,0.351473923,1066806.426,R
R30,R10,0.32795762,1184066.831,R
R30,R11,0.349988271,1237496.319,R
R30,R12,0.467413402,1461524.951,R
R30,R13,0.395378841,1462829.363,R
R30,R15,0.368167957,1706585.258,R
R30,R18,0.362303542,2314742.057,R
R30,R19,0.299026507,2514773.088,R
R30,R20,0.44188365,2650963.997,R
R30,R21,0.253675033,2708119.697,R
R30,R22,0.203182422,300025.319,R
R30,R23,0.314137149,149494.5439,R
R30,R24,0.244526546,141221.7348,R
R30,R25,0.176675268,168618.9,R
R30,R26,0.286163891,158268.8986,R
R30,R27,0.11392603,310127.6731,R
R30,R28,0.384021425,459588.986,R
R30,R29,0.248788021,346210.7062,R
R31,R01,0.15841739,490820.0951,R
R31,R02,0.276507155,572486.7784,R
R31,R04,0.108139808,607280.996,R
R31,R05,0.212545938,622332.3671,R
R31,R06,0.259148487,509658.3387,R
R31,R07,0.268179686,630199.0494,R
R31,R08,0.200758464,569013.1638,R
R31,R09,0.256568144,622633.8386,R
R31,R10,0.25471108,797417.2591,R
R31,R11,0.228594886,741869.7467,R
R31,R12,0.209906951,944057.4113,R
R31,R13,0.171299554,1062173.745,R
R31,R15,0.187622175,1132354.541,R
R31,R18,0.208010791,1723704.478,R
R31,R19,0.121803894,1876785.165,R
R31,R20,0.212995543,2040153.377,R
R31,R21,0.106106811,2057340.192,R
R31,R22,0.118754398,612271.5469,R
R31,R23,0.20851904,772283.0659,R
R31,R24,0.136758152,908856.5951,R
R31,R25,0.087594808,1037310.337,R
R31,R26,0.143424036,1060666.397,R
R31,R27,0.058859176,1186773.463,R
R31,R28,0.250312769,682133.36,R
R31,R29,0.136406287,805903.772,R
R31,R30,0.231800766,910943.0468,R
R32,R01,0.117425131,386544.1925,R
R32,R02,0.243568692,465226.9601,R
R32,R04,0.090605208,499484.8604,R
R32,R05,0.170087575,515456.3398,R
R32,R06,0.326628352,406378.7587,R
R32,R07,0.245660333,532880.9553,R
R32,R08,0.15521151,477591.4274,R
R32,R09,0.201540386,548801.0432,R
R32,R10,0.189049183,720209.2601,R
R32,R11,0.193682071,653544.8098,R
R32,R12,0.202556885,847465.1951,R
R32,R13,0.136249902,974068.0123,R
R32,R15,0.230666979,1029054.598,R
R32,R18,0.164066776,1617154.013,R
R32,R19,0.099910079,1768987.557,R
R32,R20,0.178317304,1932677.042,R
R32,R21,0.087223395,1949346.446,R
R32,R22,0.157694112,688570.9346,R
R32,R23,0.265521151,849758.9077,R
R32,R24,0.166744859,992002.8331,R
R32,R25,0.089100008,1117386.546,R
R32,R26,0.11863711,1127921.322,R
R32,R27,0.066170146,1246472.645,R
R32,R28,0.263761827,708739.8518,R
R32,R29,0.189244663,843824.426,R
R32,R30,0.242395809,982876.2819,R
R32,R31,0.315153648,108039.209,R
R33,R01,0.162209711,436992.26,R
R33,R02,0.310090703,506443.0894,R
R33,R04,0.126260849,527945.272,R
R33,R05,0.216807413,538076.7394,R
R33,R06,0.374481977,418423.3815,R
R33,R07,0.299026507,532372.7174,R
R33,R08,0.205586832,468454.7122,R
R33,R09,0.252736727,520195.4807,R
R33,R10,0.240441004,694821.7839,R
R33,R11,0.242923606,640099.5358,R
R33,R12,0.264817421,845100.8041,R
R33,R13,0.188619126,960145.5412,R
R33,R15,0.291207288,1038995.232,R
R33,R18,0.222534991,1636038.531,R
R33,R19,0.151340996,1794697.665,R
R33,R20,0.226425053,1955865.158,R
R33,R21,0.12895848,1977517.795,R
R33,R22,0.218859958,623888.9109,R
R33,R23,0.330244742,785049.2116,R
R33,R24,0.229396356,929551.9006,R
R33,R25,0.139123465,1053269.574,R
R33,R26,0.161681914,1059436.83,R
R33,R27,0.099753695,1176323.869,R
R33,R28,0.350164204,637358.1325,R
R33,R29,0.254281023,772091.7275,R
R33,R30,0.300414419,915899.9918,R
R33,R31,0.271835171,102660.7806,R
R33,R32,0.492024396,71732.84153,R
R34,R01,0.131323794,429172.9362,R
R34,R02,0.272656189,486765.3009,R
R34,R04,0.096665103,495523.7769,R
R34,R05,0.177965439,500510.0266,R
R34,R06,0.291109547,374442.9089,R
R34,R07,0.24538666,478573.2946,R
R34,R08,0.170517632,410493.8337,R
R34,R09,0.214266166,454709.8861,R
R34,R10,0.215888654,629798.5172,R
R34,R11,0.207307061,579200.7975,R
R34,R12,0.222789116,788741.7537,R
R34,R13,0.152748456,898351.1395,R
R34,R15,0.23977637,989257.466,R
R34,R18,0.17845414,1591383.488,R
R34,R19,0.117542419,1755090.734,R
R34,R20,0.193076081,1914111.899,R
R34,R21,0.099558214,1939757.554,R
R34,R22,0.153979983,623052.5739,R
R34,R23,0.267456408,783083.7931,R
R34,R24,0.166979435,931648.4289,R
R34,R25,0.097525217,1051539.89,R
R34,R26,0.133102666,1046513.771,R
R34,R27,0.070333881,1156985.961,R
R34,R28,0.273926812,599736.646,R
R34,R29,0.178415044,740226.1344,R
R34,R30,0.25170068,907813.3189,R
R34,R31,0.335249042,168134.0205,R
R34,R32,0.514113691,120511.7602,R
R34,R33,0.454355305,66853.58203,R
R35,R01,0.146356244,364720.187,R
R35,R02,0.287551802,417276.6446,R
R35,R04,0.110192353,424139.5655,R
R35,R05,0.201911799,429501.8799,R
R35,R06,0.350985222,304903.1933,R
R35,R07,0.27224568,415366.2094,R
R35,R08,0.202283212,352168.3752,R
R35,R09,0.233090938,414518.9824,R
R35,R10,0.234342013,586705.2876,R
R35,R11,0.225506294,525359.6211,R
R35,R12,0.23877942,728164.9277,R
R35,R13,0.172863398,845883.869,R
R35,R15,0.238623035,923046.967,R
R35,R18,0.208245367,1522678.646,R
R35,R19,0.12434514,1684800.255,R
R35,R20,0.216025491,1844415.867,R
R35,R21,0.109332239,1869087.889,R
R35,R22,0.149874892,689196.9658,R
R35,R23,0.300942216,848367.4291,R
R35,R24,0.173000235,998278.2775,R
R35,R25,0.099323638,1116482.581,R
R35,R26,0.137696458,1105734.447,R
R35,R27,0.069532411,1211842.066,R
R35,R28,0.315016811,641123.5034,R
R35,R29,0.188189069,786307.7213,R
R35,R30,0.269215732,969987.5231,R
R35,R31,0.324165298,216872.6414,R
R35,R32,0.529595746,134470.5474,R
R35,R33,0.471283916,117023.4773,R
R35,R34,0.513644538,71384.24624,R
R36,R01,0.189850653,323488.3707,R
R36,R02,0.33837673,369091.8784,R
R36,R04,0.145672062,372009.1667,R
R36,R05,0.25070373,376804.8342,R
R36,R06,0.440065681,252569.0574,R
R36,R07,0.329521464,366920.1462,R
R36,R08,0.262843068,307793.0103,R
R36,R09,0.298909219,383982.7882,R
R36,R10,0.288353272,552419.4065,R
R36,R11,0.282019704,483344.0198,R
R36,R12,0.279009305,680850.4076,R
R36,R13,0.211138478,803917.2261,R
R36,R15,0.256548596,872130.3619,R
R36,R18,0.268746579,1470479.894,R
R36,R19,0.164399093,1632111.397,R
R36,R20,0.263370866,1791863.501,R
R36,R21,0.145046524,1816362.063,R
R36,R22,0.172882946,735720.9888,R
R36,R23,0.343811088,893971.9759,R
R36,R24,0.201892251,1044949.638,R
R36,R25,0.127023223,1161579.117,R
R36,R26,0.170009383,1146023.38,R
R36,R27,0.086832434,1248497.35,R
R36,R28,0.386894988,668994.6284,R
R36,R29,0.20451169,817016.7505,R
R36,R30,0.303542106,1012846.975,R
R36,R31,0.326217843,263288.706,R
R36,R32,0.408827899,170235.9333,R
R36,R33,0.441766362,166867.1125,R
R36,R34,0.399562124,123805.005,R
R36,R35,0.478106185,52725.96946,R
R37,R01,0.293025256,248081.766,R
R37,R02,0.431679568,268949.8866,R
R37,R04,0.225076237,258300.6569,R
R37,R05,0.382477129,261178.5859,R
R37,R06,0.365313942,138958.1474,R
R37,R07,0.395632966,266794.5894,R
R37,R08,0.394069122,224092.2927,R
R37,R09,0.426988037,337470.0724,R
R37,R10,0.430154821,489448.3572,R
R37,R11,0.389670811,400679.7109,R
R37,R12,0.361951677,580689.1999,R
R37,R13,0.333939323,717313.9582,R
R37,R15,0.238447103,761489.5913,R
R37,R18,0.400129017,1356197.355,R
R37,R19,0.25561029,1516537.806,R
R37,R20,0.394616467,1676652.11,R
R37,R21,0.225271718,1700670.287,R
R37,R22,0.168406443,840660.1311,R
R37,R23,0.307256236,996813.0923,R
R37,R24,0.206173274,1149483.812,R
R37,R25,0.135956682,1262927.47,R
R37,R26,0.247536946,1238104.939,R
R37,R27,0.084134803,1333152.006,R
R37,R28,0.419364297,740222.414,R
R37,R29,0.207150676,892148.8413,R
R37,R30,0.375518023,1110232.111,R
R37,R31,0.330518414,370866.4861,R
R37,R32,0.318867777,268728.1626,R
R37,R33,0.339608257,279843.115,R
R37,R34,0.325768238,239331.9738,R
R37,R35,0.370064118,168421.7015,R
R37,R36,0.397822347,115696.463,R
R38,R01,0.18386895,310266.7309,R
R38,R02,0.329384627,324758.9445,R
R38,R04,0.136797248,300409.8331,R
R38,R05,0.248748925,294883.2,R
R38,R06,0.433751662,161863.9547,R
R38,R07,0.32635468,261950.8041,R
R38,R08,0.291891469,201911.2205,R
R38,R09,0.302897021,292035.9344,R
R38,R10,0.303053405,453727.8716,R
R38,R11,0.293631246,378217.1259,R
R38,R12,0.25541481,575161.8868,R
R38,R13,0.205059035,698529.6041,R
R38,R15,0.235847212,770954.365,R
R38,R18,0.267475956,1373986.982,R
R38,R19,0.150226757,1540912.631,R
R38,R20,0.278911565,1698215.967,R
R38,R21,0.136191258,1727108.836,R
R38,R22,0.142661662,795437.2416,R
R38,R23,0.316619751,949521.8385,R
R38,R24,0.164692314,1103248.474,R
R38,R25,0.100633357,1214139.473,R
R38,R26,0.147861443,1184231.874,R
R38,R27,0.063218391,1276341.94,R
R38,R28,0.364219251,680679.2553,R
R38,R29,0.171670967,833192.2813,R
R38,R30,0.281100946,1059191.71,R
R38,R31,0.295136445,368936.3123,R
R38,R32,0.390159512,275680.9837,R
R38,R33,0.395535226,270422.6115,R
R38,R34,0.379134412,218332.3479,R
R38,R35,0.450523888,153417.7916,R
R38,R36,0.476073188,106140.6271,R
R38,R37,0.407303151,62511.51413,R
R39,R01,0.159336148,325121.3036,R
R39,R02,0.328250841,337312.835,R
R39,R04,0.124442881,309370.1099,R
R39,R05,0.234654781,301763.7423,R
R39,R06,0.396317148,167633.4327,R
R39,R07,0.305751036,259492.8387,R
R39,R08,0.238408007,195626.2621,R
R39,R09,0.28166784,279285.0045,R
R39,R10,0.28016264,442871.1875,R
R39,R11,0.276643991,370704.8616,R
R39,R12,0.26573618,571297.0978,R
R39,R13,0.198979592,691296.9119,R
R39,R15,0.254281023,770539.5128,R
R39,R18,0.237117836,1375343.746,R
R39,R19,0.146141215,1543939.717,R
R39,R20,0.265892564,1700469.939,R
R39,R21,0.123778247,1730643.017,R
R39,R22,0.154801001,787342.9414,R
R39,R23,0.335444523,940688.6712,R
R39,R24,0.174583627,1094702.676,R
R39,R25,0.105324889,1204742.997,R
R39,R26,0.162092423,1173115.592,R
R39,R27,0.069630151,1264133.525,R
R39,R28,0.350476972,667434.9353,R
R39,R29,0.184220815,820176.7223,R
R39,R30,0.312866526,1049082.815,R
R39,R31,0.318574556,373586.16,R
R39,R32,0.44839315,282870.6444,R
R39,R33,0.442294159,273812.6158,R
R39,R34,0.448862304,219171.4493,R
R39,R35,0.506196732,156974.1379,R
R39,R36,0.474079287,112643.4049,R
R39,R37,0.410782704,77795.9837,R
R39,R38,0.507486903,15610.27687,R
R40,R01,0.158710611,355162.9164,R
R40,R02,0.292223786,351734.8795,R
R40,R04,0.119985925,307046.7283,R
R40,R05,0.224607084,291121.5584,R
R40,R06,0.426108374,157943.4778,R
R40,R07,0.309660646,219074.6006,R
R40,R08,0.216885605,146981.2143,R
R40,R09,0.272304324,224406.866,R
R40,R10,0.252697631,387462.4603,R
R40,R11,0.258562046,318575.7483,R
R40,R12,0.233071389,525429.4166,R
R40,R13,0.176401595,639153.794,R
R40,R15,0.220404254,732556.76,R
R40,R18,0.22204629,1341522.421,R
R40,R19,0.13196888,1514994.919,R
R40,R20,0.243979201,1669076.474,R
R40,R21,0.116643209,1703188.687,R
R40,R22,0.145105169,801656.0965,R
R40,R23,0.290894519,951593.8014,R
R40,R24,0.158124169,1106536.823,R
R40,R25,0.094417077,1212789.892,R
R40,R26,0.143736805,1173080.687,R
R40,R27,0.063589804,1258110.411,R
R40,R28,0.309367425,656288.7471,R
R40,R29,0.172101024,810043.3334,R
R40,R30,0.285577449,1054133.78,R
R40,R31,0.313042458,423478.2599,R
R40,R32,0.422296505,336230.8269,R
R40,R33,0.38867386,322173.7828,R
R40,R34,0.391762452,263515.3691,R
R40,R35,0.444307608,206796.59,R
R40,R36,0.4363711,166313.2874,R
R40,R37,0.375772148,119054.4682,R
R40,R38,0.496442255,67629.84929,R
R40,R39,0.506939557,55489.21812,R
R41,R01,0.196848854,401931.2907,R
R41,R02,0.349831887,388876.8141,R
R41,R04,0.156403941,332230.2788,R
R41,R05,0.277289077,309381.65,R
R41,R06,0.412678865,183920.8747,R
R41,R07,0.333176949,205329.6109,R
R41,R08,0.307608101,123070.5645,R
R41,R09,0.330792087,171216.4416,R
R41,R10,0.335405427,338272.4114,R
R41,R11,0.313394323,280499.274,R
R41,R12,0.293162092,497240.9181,R
R41,R13,0.237293768,599228.5226,R
R41,R15,0.228243021,714576.2375,R
R41,R18,0.298420518,1327265.476,R
R41,R19,0.17434905,1506270.976,R
R41,R20,0.309777934,1657337.646,R
R41,R21,0.153862695,1695959.877,R
R41,R22,0.154859645,800180.0014,R
R41,R23,0.314352178,946121.3283,R
R41,R24,0.181444992,1101549.439,R
R41,R25,0.112948628,1203823.306,R
R41,R26,0.18056533,1156436.378,R
R41,R27,0.073774337,1235760.223,R
R41,R28,0.361971225,631168.6448,R
R41,R29,0.186820705,785106.9281,R
R41,R30,0.320998514,1042620.622,R
R41,R31,0.327038862,463830.8947,R
R41,R32,0.389025725,382166.2381,R
R41,R33,0.38687544,361400.344,R
R41,R34,0.407635468,299130.0258,R
R41,R35,0.462917351,249494.3216,R
R41,R36,0.460942998,214301.1674,R
R41,R37,0.451716319,172750.3097,R
R41,R38,0.511572445,121529.0585,R
R41,R39,0.546973962,108231.0959,R
R41,R40,0.50471108,54471.59797,R
R42,R01,0.139709907,460120.2414,R
R42,R02,0.323109704,444582.3059,R
R42,R04,0.113671906,382669.1157,R
R42,R05,0.197630776,356083.3275,R
R42,R06,0.30751036,236948.0324,R
R42,R07,0.288822426,230442.5234,R
R42,R08,0.184729064,145587.2164,R
R42,R09,0.224274767,132045.5163,R
R42,R10,0.216944249,306857.1817,R
R42,R11,0.229200876,271585.0707,R
R42,R12,0.280807725,497841.395,R
R42,R13,0.180956291,582233.8109,R
R42,R15,0.403334897,725496.0044,R
R42,R18,0.210591133,1340279.697,R
R42,R19,0.145398389,1524828.413,R
R42,R20,0.216162327,1672573.526,R
R42,R21,0.129505825,1715813.503,R
R42,R22,0.200562984,776989.3454,R
R42,R23,0.289193838,918459.2111,R
R42,R24,0.203241067,1073938.89,R
R42,R25,0.139768551,1172250.78,R
R42,R26,0.155856596,1118058.942,R
R42,R27,0.097271092,1192497.678,R
R42,R28,0.301958715,586995.3034,R
R42,R29,0.244135585,740557.5855,R
R42,R30,0.325768238,1009029.81,R
R42,R31,0.301821878,490723.7971,R
R42,R32,0.390921886,417538.2989,R
R42,R33,0.396278051,388221.0012,R
R42,R34,0.413734459,322956.187,R
R42,R35,0.40591524,283093.1521,R
R42,R36,0.373797795,255454.33,R
R42,R37,0.337829385,228929.5088,R
R42,R38,0.36633044,173721.9434,R
R42,R39,0.423332551,159080.3397,R
R42,R40,0.386249902,109898.4521,R
R42,R41,0.379935882,58260.19376,R
R43,R01,0.105559465,510759.498,R
R43,R02,0.209633279,499722.7168,R
R43,R04,0.084858081,439598.7305,R
R43,R05,0.143463132,413091.2217,R
R43,R06,0.283857221,293252.0214,R
R43,R07,0.209926499,282791.0207,R
R43,R08,0.135546172,198897.5499,R
R43,R09,0.166060677,142164.675,R
R43,R10,0.152377043,315502.7823,R
R43,R11,0.155231058,303273.2167,R
R43,R12,0.188482289,533055.2729,R
R43,R13,0.126084917,601755.3842,R
R43,R15,0.211842208,766694.9022,R
R43,R18,0.152083822,1381707.967,R
R43,R19,0.102861834,1569709.517,R
R43,R20,0.152924388,1715217.678,R
R43,R21,0.090409727,1761383.541,R
R43,R22,0.171025882,732133.5744,R
R43,R23,0.23346235,870373.8428,R
R43,R24,0.162346548,1025681.602,R
R43,R25,0.095101259,1121585.422,R
R43,R26,0.112264446,1064033.964,R
R43,R27,0.074575807,1136618.489,R
R43,R28,0.237723825,531082.3693,R
R43,R29,0.184377199,684433.7513,R
R43,R30,0.216611932,957400.2759,R
R43,R31,0.26372273,492930.3126,R
R43,R32,0.431601376,430141.923,R
R43,R33,0.376945031,392035.0645,R
R43,R34,0.406755806,325293.9204,R
R43,R35,0.435022285,296970.3657,R
R43,R36,0.3772578,278522.9581,R
R43,R37,0.254984753,272302.8727,R
R43,R38,0.328426773,212735.6279,R
R43,R39,0.373367738,197249.0592,R
R43,R40,0.372566268,156003.1901,R
R43,R41,0.367386035,110934.1403,R
R43,R42,0.339764641,57043.12712,R
R44,R01,0.108784893,538270.2934,R
R44,R02,0.210258816,539919.8345,R
R44,R04,0.092657753,489888.3472,R
R44,R05,0.147880991,467708.1922,R
R44,R06,0.315994214,340715.1125,R
R44,R07,0.2149308,349219.7007,R
R44,R08,0.139651263,264368.8345,R
R44,R09,0.167370396,209754.8301,R
R44,R10,0.152885292,378506.3636,R
R44,R11,0.154996481,374328.6419,R
R44,R12,0.192958793,604308.4343,R
R44,R13,0.133493627,668381.8617,R
R44,R15,0.213366956,838049.7161,R
R44,R18,0.154449136,1453078.634,R
R44,R19,0.107357886,1640540.677,R
R44,R20,0.155172414,1786476.452,R
R44,R21,0.095746345,1832033.677,R
R44,R22,0.157596372,661075.0451,R
R44,R23,0.224861209,800514.8687,R
R44,R24,0.160939088,955932.9565,R
R44,R25,0.100692001,1053509.984,R
R44,R26,0.119282196,1000249.842,R
R44,R27,0.07866135,1077557.942,R
R44,R28,0.238114786,472828.8699,R
R44,R29,0.180389397,626768.0619,R
R44,R30,0.234381109,890254.6887,R
R44,R31,0.238271171,450802.624,R
R44,R32,0.376671358,400880.7545,R
R44,R33,0.342560013,353572.4107,R
R44,R34,0.325924623,287208.5743,R
R44,R35,0.384881539,273780.0593,R
R44,R36,0.364590664,268093.521,R
R44,R37,0.261689733,291515.2581,R
R44,R38,0.302975213,229031.2577,R
R44,R39,0.358100712,213738.8278,R
R44,R40,0.344534365,188193.1019,R
R44,R41,0.339060912,158339.7996,R
R44,R42,0.317284385,118786.2524,R
R44,R43,0.45681836,71433.89258,R
R45,R01,0.271659238,602268.343,R
R45,R02,0.387520525,598067.3635,R
R45,R04,0.219368207,541006.5753,R
R45,R05,0.322308234,514933.5559,R
R45,R06,0.302095551,393750.7219,R
R45,R07,0.360114161,380766.8643,R
R45,R08,0.319219642,298394.1699,R
R45,R09,0.331339432,206217.2855,R
R45,R10,0.338689499,357865.1547,R
R45,R11,0.323637501,377865.4609,R
R45,R12,0.349167253,607214.0262,R
R45,R13,0.295605599,651526.193,R
R45,R15,0.290444914,847510.1252,R
R45,R18,0.351082962,1461084.485,R
R45,R19,0.23326687,1654206.885,R
R45,R20,0.330381578,1796060.192,R
R45,R21,0.209613731,1846777.86,R
R45,R22,0.197982641,653623.7099,R
R45,R23,0.259285323,784814.2578,R
R45,R24,0.228184377,939354.1952,R
R45,R25,0.153452185,1030557.089,R
R45,R26,0.240069591,966901.1624,R
R45,R27,0.104464774,1036250.691,R
R45,R28,0.35250997,430950.784,R
R45,R29,0.241770271,583800.8573,R
R45,R30,0.351825788,864818.2133,R
R45,R31,0.245249824,508498.1555,R
R45,R32,0.248533896,465308.6518,R
R45,R33,0.295449214,414311.809,R
R45,R34,0.250860114,348958.4881,R
R45,R35,0.290405817,340867.0851,R
R45,R36,0.322699195,336935.4807,R
R45,R37,0.464187974,357268.8921,R
R45,R38,0.29789272,295069.446,R
R45,R39,0.300688091,279574.9975,R
R45,R40,0.279713035,248375.32,R
R45,R41,0.329404175,210009.6599,R
R45,R42,0.31222144,158855.1412,R
R45,R43,0.25250215,101847.8972,R
R45,R44,0.270564548,68968.26073,R
R46,R01,0.111150207,644227.3421,R
R46,R02,0.244057393,630201.5686,R
R46,R04,0.088005317,563901.0197,R
R46,R05,0.140061772,533244.6914,R
R46,R06,0.23797795,421492.3955,R
R46,R07,0.216709672,384152.5257,R
R46,R08,0.130424584,307640.3411,R
R46,R09,0.165141919,184667.6147,R
R46,R10,0.160059426,311654.4172,R
R46,R11,0.168210963,353082.012,R
R46,R12,0.216553288,577476.0476,R
R46,R13,0.135428884,604443.8395,R
R46,R15,0.297834076,821867.7332,R
R46,R18,0.150656814,1431974.916,R
R46,R19,0.114121511,1630042.752,R
R46,R20,0.160548127,1767859.279,R
R46,R21,0.096762843,1823367.833,R
R46,R22,0.250625538,691555.992,R
R46,R23,0.230236922,814668.6876,R
R46,R24,0.230080538,967574.6903,R
R46,R25,0.156306201,1052233.645,R
R46,R26,0.12665181,977759.9822,R
R46,R27,0.132711705,1037268.78,R
R46,R28,0.232015795,436891.6584,R
R46,R29,0.261416061,585814.2254,R
R46,R30,0.261533349,884752.1519,R
R46,R31,0.20771757,577102.7296,R
R46,R32,0.352021268,531985.3673,R
R46,R33,0.404546876,482389.7407,R
R46,R34,0.388263351,416704.5611,R
R46,R35,0.332727344,405281.0903,R
R46,R36,0.29699351,397311.8147,R
R46,R37,0.23477207,404801.9251,R
R46,R38,0.255219329,344090.2265,R
R46,R39,0.331828134,328488.6516,R
R46,R40,0.289760732,289499.7037,R
R46,R41,0.2865744,243180.3633,R
R46,R42,0.36803112,185907.3994,R
R46,R43,0.368363437,133524.0162,R
R46,R44,0.328329033,131560.9107,R
R46,R45,0.261982954,68700.69837,R
R47,R01,0.137227305,742686.1454,R
