source,target,weight,correlation,cor
Zotu453,Zotu50,0.814446411302454,0.814446411302454,1
Zotu453,Zotu45,0.846363013544224,0.846363013544224,1
Zotu453,Zotu22,0.8002492329818,0.8002492329818,1
Zotu453,Zotu52,0.819800067172928,0.819800067172928,1
Zotu453,Zotu30,0.864776873583536,0.864776873583536,1
Zotu453,Zotu19,0.807482829373155,0.807482829373155,1
Zotu453,Zotu27,0.811608615897256,0.811608615897256,1
Zotu453,Zotu29,0.834319170133878,0.834319170133878,1
Zotu453,Zotu17,0.81590966017482,0.81590966017482,1
Zotu453,Zotu9,0.833378329126311,0.833378329126311,1
Zotu518,Zotu828,0.852606853556263,0.852606853556263,1
Zotu518,Zotu299,0.803070200027121,0.803070200027121,1
Zotu518,Zotu249,0.819711518200327,0.819711518200327,1
Zotu518,Zotu348,0.82318483814867,0.82318483814867,1
Zotu518,Zotu241,0.808623223949132,0.808623223949132,1
Zotu518,Zotu289,0.820488759512843,0.820488759512843,1
Zotu518,Zotu240,0.810053479704681,0.810053479704681,1
Zotu518,Zotu116,0.830031268214298,0.830031268214298,1
Zotu518,Zotu163,0.812826868677953,-0.812826868677953,-1
Zotu518,Zotu230,0.827561504944241,0.827561504944241,1
Zotu518,Zotu103,0.802253930924603,0.802253930924603,1
Zotu518,Zotu50,0.819119765167238,0.819119765167238,1
Zotu518,Zotu45,0.804985207930593,0.804985207930593,1
Zotu518,Zotu52,0.836579358637599,0.836579358637599,1
Zotu518,Zotu40,0.821156968385871,0.821156968385871,1
Zotu518,Zotu27,0.850579553421247,0.850579553421247,1
Zotu892,Zotu56,0.804063221985998,0.804063221985998,1
Zotu1189,Zotu828,0.836219372032824,0.836219372032824,1
Zotu1189,Zotu302,0.882755262478879,0.882755262478879,1
Zotu1189,Zotu241,0.91354561780287,0.91354561780287,1
Zotu1189,Zotu279,0.864724290694534,0.864724290694534,1
Zotu1189,Zotu98,0.846379383457529,0.846379383457529,1
Zotu1189,Zotu289,0.832333316817808,0.832333316817808,1
Zotu1189,Zotu229,0.826562335218209,0.826562335218209,1
Zotu1189,Zotu230,0.85786275811277,0.85786275811277,1
Zotu1189,Zotu237,0.815276170874148,0.815276170874148,1
Zotu1189,Zotu198,0.807252439114807,0.807252439114807,1
Zotu1189,Zotu213,0.810617259574734,-0.810617259574734,-1
Zotu1189,Zotu50,0.846609041175851,0.846609041175851,1
Zotu1189,Zotu45,0.8263704587889,0.8263704587889,1
Zotu1189,Zotu52,0.912447881883826,0.912447881883826,1
Zotu1189,Zotu40,0.865062490889091,0.865062490889091,1
Zotu1189,Zotu27,0.852130718375243,0.852130718375243,1
Zotu1189,Zotu29,0.84074517400292,0.84074517400292,1
Zotu1189,Zotu18,0.827203106014825,0.827203106014825,1
Zotu1189,Zotu17,0.844947886477976,0.844947886477976,1
Zotu1189,Zotu9,0.80499230107628,0.80499230107628,1
Zotu822,Zotu299,0.834302451016824,0.834302451016824,1
Zotu822,Zotu41,0.810174289299124,0.810174289299124,1
Zotu374,Zotu396,0.806841505986976,0.806841505986976,1
Zotu374,Zotu153,0.820382418719182,0.820382418719182,1
Zotu374,Zotu57,0.824454761890526,0.824454761890526,1
Zotu1441,Zotu998,0.821576873295443,0.821576873295443,1
Zotu245,Zotu158,0.812392425670165,0.812392425670165,1
Zotu245,Zotu22,0.836956402867049,0.836956402867049,1
Zotu846,Zotu481,0.818683686121511,0.818683686121511,1
Zotu846,Zotu218,0.834068639934166,0.834068639934166,1
Zotu569,Zotu828,0.81613258469901,0.81613258469901,1
Zotu569,Zotu390,0.813839881835993,0.813839881835993,1
Zotu569,Zotu432,0.827621998102745,0.827621998102745,1
Zotu569,Zotu249,0.818902892698081,0.818902892698081,1
Zotu569,Zotu462,0.802836143499557,0.802836143499557,1
Zotu569,Zotu302,0.807133048688829,0.807133048688829,1
Zotu569,Zotu98,0.803160073568234,0.803160073568234,1
Zotu569,Zotu289,0.813507530136624,0.813507530136624,1
Zotu569,Zotu50,0.83841834888251,0.83841834888251,1
Zotu569,Zotu79,0.801130602196051,0.801130602196051,1
Zotu569,Zotu60,0.839215627999381,0.839215627999381,1
Zotu569,Zotu52,0.824781044690892,0.824781044690892,1
Zotu569,Zotu40,0.835788907523827,0.835788907523827,1
Zotu569,Zotu30,0.846425734684494,0.846425734684494,1
Zotu569,Zotu17,0.845278345097205,0.845278345097205,1
Zotu569,Zotu9,0.809693815086665,0.809693815086665,1
Zotu917,Zotu201,0.809446848738279,0.809446848738279,1
Zotu917,Zotu76,0.836372739230513,0.836372739230513,1
Zotu469,Zotu46213,0.81128941396041,-0.81128941396041,-1
Zotu469,Zotu509,0.846584618035062,-0.846584618035062,-1
Zotu469,Zotu551,0.818649476005086,-0.818649476005086,-1
Zotu469,Zotu515,0.811508247479577,0.811508247479577,1
Zotu469,Zotu354,0.868945375120856,-0.868945375120856,-1
Zotu469,Zotu238,0.804537256881627,-0.804537256881627,-1
Zotu469,Zotu158,0.835863081925591,-0.835863081925591,-1
Zotu469,Zotu278,0.805938706112633,-0.805938706112633,-1
Zotu469,Zotu251,0.852343779127949,0.852343779127949,1
Zotu469,Zotu229,0.860007415862954,-0.860007415862954,-1
Zotu469,Zotu287,0.821098668569833,0.821098668569833,1
